SpeciesId,StatArea.CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total.ER,Age2,Age3,Age4,Age5,Age6,Age7
SEL,SEL-10-001,Kamloops_Early Summer,1990,630,0,0,1610,934,NA,NA,2544,0.86,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,1991,464,0,0,908,553,NA,NA,1461,0.69,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,1992,8236.2348,0,6,65321,2024,NA,NA,67351,0.68,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,1993,5040.826,0,24,22386,10727,NA,NA,33137,0.68,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,1994,1677.6392,0,0,4738,22745,NA,NA,27483,0.22,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,1995,1033.49,0,41,22745,4484,NA,NA,27270,0.41,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,1996,42847.8296,0,0,89315,22684,NA,NA,111999,0.29,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,1997,5589.602,0,0,25983,25281,NA,NA,51264,0.82,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,1998,6989.1725,0,8,4905,11325,NA,NA,16238,0.19,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,1999,6820.2428,0,92,26426,34631,NA,NA,61149,0.21,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2000,62003.5048,0,53,107671,7672,NA,NA,115396,0.29,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2001,31180.3836,0,0,79275,16425,NA,NA,95700,0.32,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2002,18170.6872,0,45,21369,21419,NA,NA,42833,0.39,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2003,9792.4411,0,0,2439,5930,NA,NA,8369,0.5,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2004,5593.059,0,4,39136,8848.711,NA,NA,47988.711,0.58,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2005,26465.2937,0,0,6441.341,2453.84,NA,NA,8895.181,0.23,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2006,6018.0971,0,0,7181.97,9651.52,NA,NA,16833.49,0.37,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2007,14041.9496,0,0,6256.848,4426.859,NA,NA,10683.707,0.34,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2008,8880.1088,0,2,14789.734,3640.755,NA,NA,18432.489,0.32,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2009,11265.0078,0,5,19972.142,15217.95,NA,NA,35195.092,0.09,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2010,4853.6,0,26,38268.668,5849.682,NA,NA,44144.35,0.42,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2011,8590.4712,0,24,17945.634,4859,NA,NA,22828.634,0.36,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2012,6402.1572,0,0,13253,NA,NA,NA,13253,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2013,16089.19,0,221,NA,NA,NA,NA,221,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2014,16862.1383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2015,15793.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2016,7313.8842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2017,4181.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-10-001,Kamloops_Early Summer,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1950,69453.12,0,13166,183919,30830,NA,NA,227915,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1951,41195.58,0,31161,107397,66404,NA,NA,204962,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1952,73451.2412,0,14902,180787,33154,NA,NA,228843,0.79,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1953,48692.5235,0,8205,102206,16671,NA,NA,127082,0.84,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1954,39368.248,0,12671,128222,17949,NA,NA,158842,0.91,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1955,24026.4372,0,35100,221160,7193,NA,NA,263453,0.9,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1956,54129.1206,0,20500,209127,42071,NA,NA,271698,0.81,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1957,23740.785,0,3587,37495,5340,NA,NA,46422,0.9,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1958,32429.128,0,21115,74626,11443,NA,NA,107184,0.91,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1959,37309.0657,0,26205,188393,36763,NA,NA,251361,0.9,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1960,37583.759,0,28566,119526,10607,NA,NA,158699,0.84,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1961,43817.9191,0,21891,67104,17364,NA,NA,106359,0.64,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1962,50409.7146,0,21342,66117,8304,NA,NA,95763,0.75,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1963,56451.88,0,95525,281641,48565,NA,NA,425731,0.78,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1964,69280.349,0,39236,225898,85137,NA,NA,350271,0.7,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1965,29134.2097,0,30602,109033,14770,NA,NA,154405,0.81,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1966,80048.7938,0,56603,155016,61319,NA,NA,272938,0.81,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1967,52817.5378,0,54257,365358,45896,NA,NA,465511,0.86,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1968,73839.616,0,21213,218223,35366,NA,NA,274802,0.81,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1969,56092.8852,0,73972,451184,239195,NA,NA,764351,0.82,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1970,71203.4868,0,119108,531214,30799,NA,NA,681121,0.83,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1971,32016.878,0,62316,245897,46347,NA,NA,354560,0.95,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1972,109792.216,0,42841,424942,46655,NA,NA,514438,0.81,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1973,136957.8929,0,44117,140353,24973,NA,NA,209443,0.89,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1974,170545.371,0,54695,424633,207538,NA,NA,686866,0.85,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1975,75962.4173,0,9335,80976,18616,NA,NA,108927,0.8,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1976,106801.4849,0,29279,479356,84392,NA,NA,593027,0.84,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1977,41753.1255,0,15580,287020,98126,NA,NA,400726,0.88,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1978,99615,0,42233,493542,117215,NA,NA,652990,0.79,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1979,74293.9384,0,13881,273583,121177,NA,NA,408641,0.81,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1980,80103.8476,0,10131,115564,36212,NA,NA,161907,0.84,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1981,64223.4191,0,4550,105179,156430,NA,NA,266159,0.88,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1982,127736.2292,0,48333,1471487,281339,NA,NA,1801159,0.81,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1983,46081.2812,0,15268,625519,149561,NA,NA,790348,0.89,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1984,41723.9376,0,5918,347631,86729,NA,NA,440278,0.83,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1985,37309.606,0,12226,123208,93098,NA,NA,228532,0.92,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1986,345971.4596,0,24019,869228,315301,NA,NA,1208548,0.79,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1987,164685.7372,0,5671,698300,279598,NA,NA,983569,0.82,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1988,163661.4068,0,29507,200724,664723,NA,NA,894954,0.68,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1989,46534.3752,0,36435,935181,173958,NA,NA,1145574,0.88,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1990,169901.3499,0,10179,200407,24968,NA,NA,235554,0.83,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1991,313838.879,0,244,55270,61746,NA,NA,117260,0.71,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1992,217531.8936,0,3522,47661,46563,NA,NA,97746,0.61,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1993,250000.744,0,8716,180208,380162,NA,NA,569086,0.85,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1994,39400.28,0,1028,21899,40686,NA,NA,63613,0.9,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1995,41407.36,0,486,141021,28997,NA,NA,170504,0.53,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1996,61658.6344,0,723,34094,41519,NA,NA,76336,0.5,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1997,49584.9512,0,0,18165,10200,NA,NA,28365,0.78,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1998,287713.117,0,277,213323,403021,NA,NA,616621,0.26,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,1999,48820.9661,0,0,47311,36027,NA,NA,83338,0.11,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2000,13249.3136,0,652,63710,37603,NA,NA,101965,0.68,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2001,44047.4406,0,56,110415,81203,NA,NA,191674,0.29,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2002,NA,0,898,502582,129934,NA,NA,633414,0.16,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2003,308972.4891,0,80,6064,7010,NA,NA,13154,0.31,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2004,37535.2988,0,47,46487,29866.108,NA,NA,76400.108,0.35,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2005,54354.2202,0,361,33022.688,51280.156,NA,NA,84663.844,0.13,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2006,264983.096,0,179,257768.251,178227.046,NA,NA,436174.297,0.3,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2007,90897.296,0,180,188793.867,54063.086,NA,NA,243036.953,0.31,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2008,16416.5722,0,1015.278,46215.218,22852.304,NA,NA,70082.8,0.17,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2009,54111.1253,0,207.188,66739.115,65973.984,NA,NA,132920.287,0.07,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2010,127243.9478,0,17.5,26130.872,5637.14,NA,NA,31785.512,0.53,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2011,196966.3427,0,211,55490.597,31284,NA,NA,86985.597,0.31,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2012,35192.7984,0,76,13765,NA,NA,NA,13841,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2013,78382.5902,0,501,NA,NA,NA,NA,501,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2014,34433.8145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2015,44454.2524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2016,32118.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2017,18096.4945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-04-001,Lillooet/Harrison_Late,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1973,10356.366,0,146,67467,5741,NA,NA,73354,0.84,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1974,2894.162,0,195,20017,0,NA,NA,20212,0.88,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1975,4236.4896,0,340,152807,5729,NA,NA,158876,0.78,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1976,380,0,27,7247,0,NA,NA,7274,0.9,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1977,2037.892,0,172,125303,6574,NA,NA,132049,0.73,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1978,227,0,83,28397,2767,NA,NA,31247,0.9,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1979,14395.5462,0,5,83912,17456,NA,NA,101373,0.61,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1980,234.75,0,4,16037,5331,NA,NA,21372,0.77,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1981,1796.1684,0,5,73214,3530,NA,NA,76749,0.85,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1982,188.1452,0,0,5364,1411,NA,NA,6775,0.93,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1983,4304.8628,0,32,138480,11219,NA,NA,149731,0.69,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1984,1446.7492,0,0,20594,4323,NA,NA,24917,0.79,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1985,1510.3629,0,0,41411,5442,NA,NA,46853,0.82,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1986,133.86,0,0,16080,4758,NA,NA,20838,0.6,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1987,8162.1789,0,16,170901,20119,NA,NA,191036,0.73,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1988,1336.4265,0,0,48538,9201,NA,NA,57739,0.73,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1989,545,0,0,15466,3412,NA,NA,18878,0.89,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1990,358.776,0,0,14995,739,NA,NA,15734,0.72,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1991,4985.9903,0,112,47222,9005,NA,NA,56339,0.65,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1992,673.7977,0,9,54950,49754,NA,NA,104713,0.83,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1993,970.055,0,0,51434,5268,NA,NA,56702,0.61,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1994,88.5312,0,0,9887,8471,NA,NA,18358,0.76,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1995,2111.3053,0,25,65492,0,NA,NA,65517,0.5,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1996,8642.3435,0,4,451557,95036,NA,NA,546597,0.4,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1997,4588,0,0,2444,742,NA,NA,3186,0.67,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1998,741.5572,0,9,3913,957,NA,NA,4879,0.28,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,1999,3154.842,0,0,11388,0,NA,NA,11388,0.22,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2000,120838.1071,0,0,233547,25990,NA,NA,259537,0.56,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2001,18452.8216,0,0,48020,48105,NA,NA,96125,0.44,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2002,421,0,0,5758,422,NA,NA,6180,0.59,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2003,1551.4138,0,0,3370,335,NA,NA,3705,0.49,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2004,14225.246,0,32,200535,18897.465,NA,NA,219464.465,0.52,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2005,9040.432,0,0,11562.6,4647.403,NA,NA,16210.003,0.24,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2006,4129.496,0,2,43268.923,21608.825,NA,NA,64879.748,0.37,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2007,518,0,0,10344.65,1161.134,NA,NA,11505.784,0.45,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2008,24610.0435,0,4,85923.949,5137.997,NA,NA,91065.946,0.38,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2009,6157.2,0,0,17151.843,4628.786,NA,NA,21780.629,0.17,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2010,4728.5269,0,273,120605.58,77944.541,NA,NA,198823.121,0.34,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2011,2964.76,0,0,9084.445,2139,NA,NA,11223.445,0.53,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2012,22669.0072,0,23,33981,NA,NA,NA,34004,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2013,4958.8592,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2014,28961.0794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2015,10552.9435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2016,16608.1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2017,2127.5302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-06-020,Nadina/Francois_Early Summer,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL,SEL-05-002,Nahatlatch_Early Summer,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
